,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,Toronto FCMajor League Soccer,111651,4-1-4-1,72,80,70,71,€280M,30,
,Seattle Sounders FCMajor League Soccer,111144,5-4-1 Flat,72,73,72,70,€295M,26,
,LA GalaxyMajor League Soccer,697,4-3-3 Attack,71,79,71,68,€315M,26,
,Atlanta UnitedMajor League Soccer,112885,3-5-2,71,76,72,67,€172M,28,
,Portland TimbersMajor League Soccer,111140,4-3-2-1,70,75,69,68,€268M,29,
,Columbus CrewMajor League Soccer,687,4-2-3-1 Wide,70,71,70,69,€130M,26,
,New York Red BullsMajor League Soccer,689,4-2-3-1 Wide,70,71,70,70,€245M,29,
,Sporting Kansas CityMajor League Soccer,696,4-3-3 Holding,70,68,71,72,€260M,27,
,New York City FCMajor League Soccer,112828,4-3-3 Holding,70,73,69,70,€275M,24,
,Orlando City SCMajor League Soccer,112606,4-4-1-1 Midfield,70,72,70,70,€272M,29,
,Philadelphia UnionMajor League Soccer,112134,4-2-3-1 Wide,69,72,71,65,€170M,29,
,CF MontréalMajor League Soccer,111139,4-3-3 Flat,69,71,71,67,€175M,27,
,Colorado RapidsMajor League Soccer,694,5-3-2,69,69,69,66,€135M,24,
,FC DallasMajor League Soccer,695,4-2-3-1 Wide,69,70,71,67,€185M,26,
,Real Salt LakeMajor League Soccer,111065,4-3-3 Attack,69,68,72,66,€155M,30,
,Vancouver Whitecaps FCMajor League Soccer,101112,4-4-2 Flat,69,71,69,69,€150M,25,
,Minnesota United FCMajor League Soccer,111138,4-4-1-1 Attack,68,68,66,66,€150M,29,
,San Jose EarthquakesMajor League Soccer,111928,5-4-1 Flat,68,69,70,66,€235M,25,
,DC UnitedMajor League Soccer,688,4-1-4-1,68,66,69,65,€230M,26,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,68,69,69,67,€225M,25,
,Chicago FireMajor League Soccer,693,4-2-3-1 Wide,68,76,69,66,€240M,28,
,Houston DynamoMajor League Soccer,698,4-2-3-1 Wide,68,66,69,67,€218M,29,
