,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,Toronto FCMajor League Soccer,111651,3-1-4-2,70,79,69,69,€200M,29,
,Portland TimbersMajor League Soccer,111140,4-2-3-1 Wide,70,74,72,69,€152M,28,
,Seattle Sounders FCMajor League Soccer,111144,4-2-3-1 Wide,70,70,74,69,€195M,26,
,Chicago FireMajor League Soccer,693,4-2-3-1 Wide,70,75,70,68,€145M,28,
,FC DallasMajor League Soccer,695,4-4-2 Flat,70,70,72,70,€128M,26,
,Sporting Kansas CityMajor League Soccer,696,4-3-3 Flat,70,71,71,69,€151M,27,
,LA GalaxyMajor League Soccer,697,4-2-3-1 Wide,70,68,73,70,€218.5M,28,
,New York City FCMajor League Soccer,112828,4-3-3 Holding,70,70,74,68,€207M,26,
,CF MontréalMajor League Soccer,111139,4-2-3-1 Wide,69,70,70,69,€156M,30,
,San Jose EarthquakesMajor League Soccer,111928,4-1-2-1-2 Narrow,69,69,70,68,€135M,29,
,Columbus CrewMajor League Soccer,687,4-2-3-1 Wide,69,75,71,68,€138M,29,
,New York Red BullsMajor League Soccer,689,4-2-3-1 Wide,69,75,69,68,€183M,28,
,New England RevolutionMajor League Soccer,691,4-1-4-1,69,73,69,66,€140M,24,
,Houston DynamoMajor League Soccer,698,4-3-3 Holding,69,68,69,69,€148M,28,
,Orlando City SCMajor League Soccer,112606,4-1-2-1-2 Narrow,69,69,73,68,€172M,30,
,Vancouver Whitecaps FCMajor League Soccer,101112,4-2-3-1 Wide,69,76,68,68,€142M,28,
,Philadelphia UnionMajor League Soccer,112134,4-2-3-1 Wide,68,69,69,67,€150M,30,
,DC UnitedMajor League Soccer,688,4-1-4-1,68,68,68,67,€132M,29,
,Colorado RapidsMajor League Soccer,694,4-4-2 Flat,68,67,67,65,€155M,26,
,Real Salt LakeMajor League Soccer,111065,4-2-3-1 Wide,68,68,70,67,€149M,29,
