,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,Los Angeles FCMajor League Soccer,112996,4-3-3 Holding,72,76,71,72,€427.5M,26,
,Philadelphia UnionMajor League Soccer,112134,4-1-2-1-2 Narrow,70,71,71,70,€216M,27,
,Portland TimbersMajor League Soccer,111140,4-2-3-1 Wide,70,70,71,68,€351M,27,
,Seattle Sounders FCMajor League Soccer,111144,4-2-3-1 Wide,70,72,73,68,€364.5M,28,
,DC UnitedMajor League Soccer,688,3-4-2-1,70,69,69,68,€297M,30,
,Toronto FCMajor League Soccer,111651,4-1-4-1,69,66,72,69,€355.5M,28,
,San Jose EarthquakesMajor League Soccer,111928,4-3-3 Holding,69,70,71,69,€247.5M,29,
,Columbus CrewMajor League Soccer,687,3-4-2-1,69,72,67,67,€180M,28,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,69,70,67,70,€220.5M,30,
,Sporting Kansas CityMajor League Soccer,696,4-3-3 Holding,69,72,69,67,€292.5M,30,
,LA GalaxyMajor League Soccer,697,4-4-1-1 Midfield,69,75,70,66,€432M,28,
,Orlando City SCMajor League Soccer,112606,4-4-1-1 Midfield,69,72,70,66,€265.5M,29,
,Nashville SCMajor League Soccer,114162,4-4-1-1 Attack,69,72,69,70,€180M,28,
,Atlanta UnitedMajor League Soccer,112885,4-2-3-1 Wide,69,69,70,69,€450M,26,
,Inter MiamiMajor League Soccer,112893,4-2-3-1 Wide,69,70,70,70,€330M,29,
,FC CincinnatiMajor League Soccer,113149,3-4-1-2,69,70,69,70,€226.5M,25,
,Minnesota United FCMajor League Soccer,111138,4-2-3-1 Wide,68,68,68,65,€270M,30,
,New York Red BullsMajor League Soccer,689,3-4-1-2,68,68,68,70,€261M,30,
,Chicago FireMajor League Soccer,693,4-2-3-1 Wide,68,69,67,68,€301.5M,28,
,Colorado RapidsMajor League Soccer,694,3-1-4-2,68,68,68,68,€171M,30,
,FC DallasMajor League Soccer,695,4-3-3 Flat,68,72,68,65,€178M,27,
,Houston DynamoMajor League Soccer,698,4-3-3 Holding,68,67,70,65,€252M,30,
,New York City FCMajor League Soccer,112828,4-2-3-1 Wide,68,72,68,68,€346.5M,25,
,Charlotte FCMajor League Soccer,114640,4-1-4-1,68,74,69,65,€200M,30,
,Austin FCMajor League Soccer,114161,5-4-1 Flat,68,70,69,68,€170M,29,
,Vancouver Whitecaps FCMajor League Soccer,101112,4-3-2-1,68,69,67,67,€193.5M,26,
,CF MontréalMajor League Soccer,111139,3-4-2-1,67,66,68,67,€189M,28,
,Real Salt LakeMajor League Soccer,111065,4-4-2 Holding,67,69,68,66,€211.5M,28,
