,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,Toronto FCMajor League Soccer,111651,5-3-2,71,79,71,69,€295M,24,
,Seattle Sounders FCMajor League Soccer,111144,4-2-3-1 Wide,71,71,72,69,€268M,22,
,Sporting Kansas CityMajor League Soccer,696,4-3-3 Holding,71,70,73,72,€243M,21,
,Atlanta UnitedMajor League Soccer,112885,5-2-1-2,71,81,71,69,€255M,25,
,Columbus CrewMajor League Soccer,687,4-2-3-1 Wide,70,70,73,69,€139M,22,
,New York Red BullsMajor League Soccer,689,4-2-3-1 Wide,70,73,68,71,€233M,24,
,LA GalaxyMajor League Soccer,697,4-4-2 Flat,70,78,71,66,€304M,18,
,Portland TimbersMajor League Soccer,111140,4-3-2-1,69,72,69,68,€268M,20,
,Los Angeles FCMajor League Soccer,112996,4-3-3 Flat,69,72,71,66,€260M,19,
,DC UnitedMajor League Soccer,688,4-2-3-1 Wide,69,74,70,66,€220M,18,
,FC DallasMajor League Soccer,695,4-2-3-1 Wide,69,67,72,69,€185M,25,
,Real Salt LakeMajor League Soccer,111065,4-3-3 Attack,69,71,71,67,€155M,22,
,Philadelphia UnionMajor League Soccer,112134,4-2-3-1 Wide,68,68,70,66,€170M,22,
,Minnesota United FCMajor League Soccer,111138,4-2-3-1 Wide,68,68,69,65,€150M,18,
,CF MontréalMajor League Soccer,111139,4-3-3 Holding,68,70,70,66,€192M,23,
,San Jose EarthquakesMajor League Soccer,111928,4-1-4-1,68,70,69,68,€235M,23,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,68,70,69,66,€225M,21,
,Houston DynamoMajor League Soccer,698,4-2-3-1 Wide,68,69,70,66,€183M,21,
,New York City FCMajor League Soccer,112828,4-3-3 Holding,68,68,71,69,€275M,20,
,Orlando City SCMajor League Soccer,112606,4-2-3-1 Wide,68,69,68,68,€248M,21,
,Chicago FireMajor League Soccer,693,4-2-3-1 Wide,67,75,67,67,€247M,18,
,Colorado RapidsMajor League Soccer,694,4-1-2-1-2 Narrow,67,69,67,67,€158M,19,
,Vancouver Whitecaps FCMajor League Soccer,101112,4-1-4-1,66,70,67,66,€150M,18,
