,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,LA GalaxyMajor League Soccer,697,4-4-2 Holding,71,75,72,69,€0,27,
,Columbus CrewMajor League Soccer,687,4-2-3-1 Wide,70,71,71,67,€0,26,
,New York City FCMajor League Soccer,112828,3-1-4-2,70,71,69,67,€0,27,
,Philadelphia UnionMajor League Soccer,112134,4-2-3-1 Wide,69,69,69,62,€0,26,
,CF MontréalMajor League Soccer,111139,4-2-3-1 Wide,69,81,68,68,€0,27,
,Toronto FCMajor League Soccer,111651,4-3-3 Defend,69,67,70,67,€0,26,
,Portland TimbersMajor League Soccer,111140,4-3-3 Attack,69,68,69,68,€0,28,
,Seattle Sounders FCMajor League Soccer,111144,4-2-3-1 Wide,69,75,67,69,€0,27,
,New York Red BullsMajor League Soccer,689,4-2-3-1 Wide,69,73,70,64,€0,27,
,Sporting Kansas CityMajor League Soccer,696,4-3-3 Flat,69,66,68,69,€0,26,
,Houston DynamoMajor League Soccer,698,4-2-3-1 Wide,69,70,67,69,€0,27,
,Orlando City SCMajor League Soccer,112606,4-2-3-1 Wide,69,69,71,66,€0,28,
,Vancouver Whitecaps FCMajor League Soccer,101112,4-2-3-1 Wide,69,68,67,65,€0,28,
,San Jose EarthquakesMajor League Soccer,111928,4-4-2 Holding,68,69,68,65,€0,28,
,DC UnitedMajor League Soccer,688,4-1-2-1-2 Narrow,68,68,67,68,€0,28,
,FC DallasMajor League Soccer,695,4-2-3-1 Wide,68,66,70,66,€0,26,
,Real Salt LakeMajor League Soccer,111065,4-2-3-1 Wide,68,69,71,65,€0,26,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,67,68,67,67,€0,25,
,Chicago FireMajor League Soccer,693,3-1-4-2,67,70,63,64,€0,24,
,Colorado RapidsMajor League Soccer,694,4-2-3-1 Wide,67,66,67,63,€0,26,
