,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,Toronto FCMajor League Soccer,111651,4-4-1-1 Attack,69,69,69,65,€0,30,
,Seattle Sounders FCMajor League Soccer,111144,4-1-3-2,68,72,69,63,€0,26,
,Philadelphia UnionMajor League Soccer,112134,4-2-3-1 Wide,67,66,65,67,€0,24,
,CF MontréalMajor League Soccer,111139,4-2-3-1 Wide,67,68,67,61,€0,29,
,Columbus CrewMajor League Soccer,687,4-2-3-1 Wide,67,65,66,66,€0,28,
,DC UnitedMajor League Soccer,688,4-4-2 Flat,67,67,65,65,€0,27,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,67,67,67,66,€0,22,
,Sporting Kansas CityMajor League Soccer,696,4-1-4-1,67,69,68,65,€0,26,
,LA GalaxyMajor League Soccer,697,4-4-2 Flat,67,71,65,65,€0,27,
,Real Salt LakeMajor League Soccer,111065,4-1-2-1-2 Narrow,67,67,67,61,€0,27,
,Portland TimbersMajor League Soccer,111140,4-2-3-1 Wide,66,65,69,64,€0,26,
,San Jose EarthquakesMajor League Soccer,111928,4-1-3-2,66,66,66,66,€0,27,
,Chicago FireMajor League Soccer,693,4-4-1-1 Attack,66,68,62,61,€0,27,
,Houston DynamoMajor League Soccer,698,4-4-2 Flat,66,67,68,64,€0,22,
,Vancouver Whitecaps FCMajor League Soccer,101112,4-2-3-1 Wide,66,67,67,64,€0,27,
,New York Red BullsMajor League Soccer,689,4-2-3-1 Wide,65,73,65,62,€0,24,
,Colorado RapidsMajor League Soccer,694,4-4-2 Flat,65,65,65,62,€0,24,
,FC DallasMajor League Soccer,695,4-2-3-1 Wide,65,64,65,63,€0,25,
,Chivas USAMajor League Soccer,111070,4-4-2 Flat,62,61,62,62,€0,14,
