,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,New York City FCMajor League Soccer,112828,4-4-2 Flat,69,69,69,65,€0,30,
,Toronto FCMajor League Soccer,111651,4-1-4-1,68,72,66,63,€0,28,
,Seattle Sounders FCMajor League Soccer,111144,4-2-3-1 Wide,68,74,67,66,€0,29,
,Columbus CrewMajor League Soccer,687,4-2-3-1 Wide,68,73,68,66,€0,27,
,LA GalaxyMajor League Soccer,697,4-4-2 Flat,68,69,70,67,€0,28,
,Philadelphia UnionMajor League Soccer,112134,4-2-3-1 Wide,67,67,68,65,€0,28,
,CF MontréalMajor League Soccer,111139,4-1-4-1,67,68,66,65,€0,28,
,Portland TimbersMajor League Soccer,111140,4-2-3-1 Wide,67,66,69,61,€0,27,
,DC UnitedMajor League Soccer,688,4-4-2 Flat,67,66,66,65,€0,28,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,67,68,67,65,€0,24,
,Sporting Kansas CityMajor League Soccer,696,4-1-3-2,67,70,66,65,€0,24,
,Houston DynamoMajor League Soccer,698,4-1-4-1,67,70,65,66,€0,27,
,Real Salt LakeMajor League Soccer,111065,4-2-3-1 Wide,67,66,65,63,€0,27,
,Vancouver Whitecaps FCMajor League Soccer,101112,4-2-3-1 Wide,67,66,68,64,€0,30,
,San Jose EarthquakesMajor League Soccer,111928,4-1-4-1,66,68,64,65,€0,26,
,Colorado RapidsMajor League Soccer,694,4-3-3 Holding,66,68,68,63,€0,29,
,FC DallasMajor League Soccer,695,4-2-3-1 Wide,66,65,68,64,€0,25,
,Orlando City SCMajor League Soccer,112606,4-2-3-1 Wide,66,62,66,64,€0,28,
,New York Red BullsMajor League Soccer,689,4-2-3-1 Wide,65,67,66,63,€0,28,
,Chicago FireMajor League Soccer,693,4-2-3-1 Wide,65,69,65,63,€0,23,
,Chivas USAMajor League Soccer,111070,4-4-2 Flat,62,61,62,62,€0,13,
