,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,Inter MiamiMajor League Soccer,112893,5-3-2,74,87,73,72,€330M,30,
,Philadelphia UnionMajor League Soccer,112134,4-1-2-1-2 Narrow,71,72,70,70,€266M,30,
,Los Angeles FCMajor League Soccer,112996,4-3-3 Holding,71,74,70,70,€427.5M,20,
,Seattle Sounders FCMajor League Soccer,111144,4-2-3-1 Wide,70,73,71,69,€364.5M,28,
,Portland TimbersMajor League Soccer,111140,4-2-3-1 Wide,69,69,70,67,€351M,25,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,69,68,72,69,€220.5M,29,
,LA GalaxyMajor League Soccer,697,4-4-1-1 Midfield,69,67,71,68,€432M,24,
,Nashville SCMajor League Soccer,114162,4-4-1-1 Midfield,69,67,69,71,€210M,25,
,Atlanta UnitedMajor League Soccer,112885,4-2-3-1 Wide,69,72,70,68,€40M,26,
,Vancouver Whitecaps FCMajor League Soccer,101112,3-4-1-2,69,74,69,68,€193.5M,25,
,FC CincinnatiMajor League Soccer,113149,3-4-1-2,69,69,70,69,€226.5M,27,
,Minnesota United FCMajor League Soccer,111138,4-2-3-1 Wide,68,75,69,66,€250M,28,
,San Jose EarthquakesMajor League Soccer,111928,4-3-3 Attack,68,68,66,67,€240M,24,
,St. Louis CITY SCMajor League Soccer,113018,4-2-3-1 Wide,68,74,68,67,€185M,23,
,Columbus CrewMajor League Soccer,687,3-4-2-1,68,72,68,66,€185M,24,
,DC UnitedMajor League Soccer,688,3-4-2-1,68,72,67,66,€277M,26,
,New York Red BullsMajor League Soccer,689,4-4-2 Holding,68,72,66,67,€261M,26,
,Chicago FireMajor League Soccer,693,4-2-3-1 Wide,68,67,68,69,€285.5M,29,
,FC DallasMajor League Soccer,695,4-1-4-1,68,72,69,65,€178M,30,
,Sporting Kansas CityMajor League Soccer,696,4-3-3 Holding,68,70,69,66,€292.5M,30,
,Houston DynamoMajor League Soccer,698,4-2-3-1 Wide,68,70,69,65,€248M,24,
,New York City FCMajor League Soccer,112828,4-2-3-1 Wide,68,70,69,65,€326.5M,25,
,Austin FCMajor League Soccer,114161,4-2-3-1 Wide,68,70,68,67,€200M,22,
,CF MontréalMajor League Soccer,111139,3-4-1-2,67,68,67,66,€199M,27,
,Toronto FCMajor League Soccer,111651,4-3-3 Defend,67,70,67,64,€350M,24,
,Colorado RapidsMajor League Soccer,694,4-2-3-1 Wide,67,65,67,67,€179M,30,
,Charlotte FCMajor League Soccer,114640,4-3-3 Flat,67,68,68,67,€190M,28,
,Real Salt LakeMajor League Soccer,111065,4-4-2 Flat,67,72,68,66,€211.5M,28,
,Orlando City SCMajor League Soccer,112606,4-2-3-1 Wide,67,71,69,64,€275.5M,24,
