,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,LA GalaxyMajor League Soccer,697,4-2-3-1 Wide,70,77,68,66,€0,29,
,New York City FCMajor League Soccer,112828,4-4-2 Flat,69,69,69,64,€0,30,
,Toronto FCMajor League Soccer,111651,4-1-2-1-2 Narrow,68,70,67,65,€0,28,
,Portland TimbersMajor League Soccer,111140,4-2-3-1 Wide,68,68,68,66,€0,27,
,Seattle Sounders FCMajor League Soccer,111144,4-2-3-1 Wide,68,76,65,65,€0,30,
,Columbus CrewMajor League Soccer,687,4-2-3-1 Wide,68,74,68,66,€0,27,
,Philadelphia UnionMajor League Soccer,112134,4-2-3-1 Wide,67,67,67,66,€0,28,
,CF MontréalMajor League Soccer,111139,4-2-3-1 Wide,67,65,68,66,€0,28,
,DC UnitedMajor League Soccer,688,4-4-1-1 Attack,67,68,63,65,€0,28,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,67,68,67,65,€0,24,
,Sporting Kansas CityMajor League Soccer,696,4-3-3 Holding,67,67,68,65,€0,24,
,Houston DynamoMajor League Soccer,698,4-1-2-1-2 Narrow,67,68,64,60,€0,26,
,Real Salt LakeMajor League Soccer,111065,4-1-4-1,67,60,65,64,€0,27,
,Vancouver Whitecaps FCMajor League Soccer,101112,4-2-3-1 Wide,67,66,68,63,€0,30,
,San Jose EarthquakesMajor League Soccer,111928,4-1-4-1,66,68,64,66,€0,28,
,Chicago FireMajor League Soccer,693,4-4-1-1 Midfield,66,66,66,62,€0,24,
,Colorado RapidsMajor League Soccer,694,4-3-3 Holding,66,66,68,64,€0,29,
,FC DallasMajor League Soccer,695,4-2-3-1 Wide,66,65,68,65,€0,26,
,Orlando City SCMajor League Soccer,112606,4-2-3-1 Wide,66,63,68,65,€0,29,
,New York Red BullsMajor League Soccer,689,4-2-3-1 Wide,65,72,66,63,€0,25,
,Chivas USAMajor League Soccer,111070,4-4-2 Flat,62,61,62,62,€0,13,
