,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,Portland TimbersMajor League Soccer,111140,4-2-3-1 Wide,71,71,73,67,€351M,26,
,Columbus CrewMajor League Soccer,687,4-2-3-1 Wide,71,73,73,69,€180M,26,
,Seattle Sounders FCMajor League Soccer,111144,4-2-3-1 Wide,70,73,72,68,€364.5M,23,
,DC UnitedMajor League Soccer,688,4-4-2 Holding,70,70,71,67,€297M,25,
,Sporting Kansas CityMajor League Soccer,696,4-3-3 Holding,70,73,70,67,€292.5M,26,
,Philadelphia UnionMajor League Soccer,112134,4-1-2-1-2 Narrow,69,70,68,68,€216M,24,
,Minnesota United FCMajor League Soccer,111138,4-2-3-1 Wide,69,71,69,69,€270M,22,
,Toronto FCMajor League Soccer,111651,4-2-3-1 Wide,69,68,69,70,€355.5M,30,
,Los Angeles FCMajor League Soccer,112996,4-3-3 Holding,69,75,69,67,€427.5M,24,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,69,71,67,65,€220.5M,30,
,Colorado RapidsMajor League Soccer,694,4-2-3-1 Wide,69,70,70,68,€171M,28,
,Orlando City SCMajor League Soccer,112606,4-2-3-1 Wide,69,65,70,68,€265.5M,26,
,Atlanta UnitedMajor League Soccer,112885,4-2-3-1 Wide,69,81,69,67,€450M,23,
,New York Red BullsMajor League Soccer,689,4-2-3-1 Wide,68,65,68,68,€261M,20,
,Chicago FireMajor League Soccer,693,4-2-3-1 Wide,68,75,69,65,€301.5M,23,
,FC DallasMajor League Soccer,695,4-2-3-1 Wide,68,70,69,68,€198M,29,
,Houston DynamoMajor League Soccer,698,4-3-3 Flat,68,67,68,67,€252M,25,
,New York City FCMajor League Soccer,112828,4-2-3-1 Wide,68,69,68,69,€346.5M,21,
,San Jose EarthquakesMajor League Soccer,111928,4-1-4-1,67,69,67,67,€247.5M,25,
,LA GalaxyMajor League Soccer,697,4-2-3-1 Wide,67,67,67,65,€432M,25,
,Nashville SCMajor League Soccer,114162,4-4-1-1 Midfield,67,62,68,67,€180M,27,
,Vancouver Whitecaps FCMajor League Soccer,101112,4-4-2 Holding,67,69,67,67,€193.5M,24,
,Inter MiamiMajor League Soccer,112893,4-2-3-1 Wide,67,69,68,67,€330M,22,
,FC CincinnatiMajor League Soccer,113149,4-2-3-1 Wide,67,66,68,66,€256.5M,22,
,CF MontréalMajor League Soccer,111139,5-3-2,66,65,67,64,€189M,29,
,Real Salt LakeMajor League Soccer,111065,4-2-3-1 Wide,66,73,65,66,€211.5M,27,
