,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,Inter MiamiMajor League Soccer,112893,4-3-3 Holding,73,76,73,72,€420M,28,
,Los Angeles FCMajor League Soccer,112996,4-3-3 Holding,72,75,72,71,€427.5M,32,
,LA GalaxyMajor League Soccer,697,4-3-3 Flat,72,77,74,70,€412M,27,
,Atlanta UnitedMajor League Soccer,112885,4-3-3 Attack,71,70,73,70,€340M,25,
,FC CincinnatiMajor League Soccer,113149,3-4-1-2,71,71,73,69,€226.5M,26,
,Seattle Sounders FCMajor League Soccer,111144,4-2-3-1 Wide,70,73,69,71,€314.5M,24,
,San Jose EarthquakesMajor League Soccer,111928,4-2-3-1 Wide,70,71,70,69,€162.8M,26,
,Columbus CrewMajor League Soccer,687,3-4-2-1,70,79,69,70,€194M,26,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,70,72,71,66,€170.5M,36,
,Philadelphia UnionMajor League Soccer,112134,4-1-2-1-2 Narrow,69,71,68,69,€206M,27,
,Portland TimbersMajor League Soccer,111140,4-2-3-1 Wide,69,71,71,67,€201M,22,
,St. Louis CITY SCMajor League Soccer,113018,4-2-3-1 Wide,69,72,70,68,€175M,29,
,Charlotte FCMajor League Soccer,114640,4-2-3-1 Wide,69,72,70,68,€170M,28,
,Orlando City SCMajor League Soccer,112606,4-2-3-1 Wide,69,71,71,66,€225.5M,29,
,Austin FCMajor League Soccer,114161,4-2-3-1 Wide,69,72,68,66,€230M,29,
,Nashville SCMajor League Soccer,114162,4-2-3-1 Wide,69,71,69,68,€180M,29,
,Minnesota United FCMajor League Soccer,111138,3-4-3 Flat,68,69,69,66,€150M,29,
,Toronto FCMajor League Soccer,111651,3-4-2-1,68,61,69,66,€218.5M,23,
,New York Red BullsMajor League Soccer,689,5-2-1-2,68,70,69,67,€261M,25,
,Chicago FireMajor League Soccer,693,4-2-3-1 Wide,68,76,68,68,€285.5M,25,
,Colorado RapidsMajor League Soccer,694,4-2-3-1 Wide,68,69,68,68,€160M,27,
,FC DallasMajor League Soccer,695,3-4-2-1,68,76,67,65,€168M,35,
,New York City FCMajor League Soccer,112828,4-2-3-1 Wide,68,69,70,66,€326.5M,25,
,Real Salt LakeMajor League Soccer,111065,4-2-3-1 Wide,68,63,69,67,€171.5M,36,
,Vancouver Whitecaps FCMajor League Soccer,101112,3-1-4-2,68,73,67,67,€173.5M,26,
,Sporting Kansas CityMajor League Soccer,696,4-3-3 Flat,67,65,70,68,€182.5M,18,
,Houston DynamoMajor League Soccer,698,4-2-3-1 Wide,67,71,67,68,€188M,29,
,CF MontréalMajor League Soccer,111139,3-4-2-1,66,68,66,66,€189M,25,
,DC UnitedMajor League Soccer,688,4-2-3-1 Narrow,66,69,64,70,€277M,22,
