,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,Inter MiamiMajor League Soccer,112893,4-3-3 Holding,73,76,73,72,€420M,28,
,Los Angeles FCMajor League Soccer,112996,4-3-3 Holding,71,75,69,70,€427.5M,24,
,LA GalaxyMajor League Soccer,697,4-3-3 Flat,71,73,73,70,€412M,26,
,Atlanta UnitedMajor League Soccer,112885,4-3-3 Attack,71,72,73,70,€340M,26,
,Seattle Sounders FCMajor League Soccer,111144,4-2-3-1 Wide,70,73,69,71,€314.5M,25,
,FC CincinnatiMajor League Soccer,113149,3-4-1-2,70,71,71,69,€226.5M,22,
,Portland TimbersMajor League Soccer,111140,4-2-3-1 Wide,69,71,71,67,€201M,22,
,San Jose EarthquakesMajor League Soccer,111928,4-2-3-1 Wide,69,71,70,68,€162.8M,23,
,St. Louis CITY SCMajor League Soccer,113018,4-2-3-1 Wide,69,72,70,68,€175M,26,
,Columbus CrewMajor League Soccer,687,3-4-2-1,69,64,70,69,€194M,23,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,69,69,71,65,€170.5M,23,
,Chicago FireMajor League Soccer,693,4-2-3-1 Wide,69,75,68,68,€285.5M,26,
,Sporting Kansas CityMajor League Soccer,696,4-3-3 Flat,69,68,71,69,€182.5M,21,
,Charlotte FCMajor League Soccer,114640,4-2-3-1 Wide,69,72,70,68,€170M,28,
,Orlando City SCMajor League Soccer,112606,4-2-3-1 Wide,69,73,71,66,€225.5M,26,
,Austin FCMajor League Soccer,114161,4-2-3-1 Wide,69,72,67,66,€230M,23,
,Nashville SCMajor League Soccer,114162,4-2-3-1 Wide,69,71,69,68,€180M,25,
,Philadelphia UnionMajor League Soccer,112134,4-1-2-1-2 Narrow,68,67,68,69,€206M,25,
,Minnesota United FCMajor League Soccer,111138,3-4-3 Flat,68,68,69,66,€150M,26,
,Toronto FCMajor League Soccer,111651,3-4-2-1,68,66,69,66,€218.5M,26,
,New York Red BullsMajor League Soccer,689,5-2-1-2,68,74,70,67,€261M,25,
,Colorado RapidsMajor League Soccer,694,4-2-3-1 Wide,68,69,68,68,€160M,25,
,New York City FCMajor League Soccer,112828,4-2-3-1 Wide,68,69,70,66,€326.5M,24,
,Real Salt LakeMajor League Soccer,111065,4-2-3-1 Wide,68,63,69,67,€171.5M,31,
,Vancouver Whitecaps FCMajor League Soccer,101112,3-1-4-2,68,73,67,67,€173.5M,25,
,FC DallasMajor League Soccer,695,3-4-2-1,67,76,66,67,€168M,27,
,Houston DynamoMajor League Soccer,698,4-2-3-1 Wide,67,71,67,67,€188M,23,
,CF MontréalMajor League Soccer,111139,3-4-2-1,66,68,66,66,€189M,28,
,DC UnitedMajor League Soccer,688,4-2-3-1 Narrow,66,69,64,68,€277M,21,
