,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,Toronto FCMajor League Soccer,111651,4-1-2-1-2 Narrow,70,70,69,69,€0,29,
,Seattle Sounders FCMajor League Soccer,111144,4-3-3 Holding,70,73,69,67,€0,29,
,LA GalaxyMajor League Soccer,697,4-4-2 Flat,70,73,70,67,€0,28,
,Columbus CrewMajor League Soccer,687,4-2-3-1 Wide,69,76,71,66,€0,27,
,New York Red BullsMajor League Soccer,689,4-2-3-1 Wide,69,73,70,66,€0,29,
,Sporting Kansas CityMajor League Soccer,696,4-3-3 Flat,69,70,68,67,€0,30,
,New York City FCMajor League Soccer,112828,4-2-3-1 Wide,69,73,68,66,€0,25,
,Real Salt LakeMajor League Soccer,111065,4-3-3 Attack,69,68,69,67,€0,27,
,Vancouver Whitecaps FCMajor League Soccer,101112,4-2-3-1 Wide,69,67,70,67,€0,28,
,Philadelphia UnionMajor League Soccer,112134,4-2-3-1 Wide,68,66,68,68,€0,22,
,CF MontréalMajor League Soccer,111139,4-3-3 Holding,68,74,66,67,€0,30,
,Portland TimbersMajor League Soccer,111140,4-3-3 Holding,68,68,68,64,€0,24,
,San Jose EarthquakesMajor League Soccer,111928,4-4-2 Flat,68,68,66,68,€0,28,
,DC UnitedMajor League Soccer,688,4-4-2 Flat,68,70,66,67,€0,23,
,FC DallasMajor League Soccer,695,4-2-3-1 Wide,68,67,69,67,€0,25,
,Houston DynamoMajor League Soccer,698,4-4-2 Flat,68,67,67,69,€0,25,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,67,68,67,64,€0,22,
,Orlando City SCMajor League Soccer,112606,4-2-3-1 Wide,67,66,69,67,€0,30,
,Colorado RapidsMajor League Soccer,694,4-2-3-1 Wide,66,65,66,64,€0,22,
,Chicago FireMajor League Soccer,693,4-4-1-1 Attack,65,66,68,63,€0,21,
