,Name,ID,Formation,Overall,Attack,Midfield,Defence,Club worth,Players,
,Toronto FCMajor League Soccer,111651,4-4-2 Flat,68,71,68,66,€0,29,
,Seattle Sounders FCMajor League Soccer,111144,4-4-2 Holding,68,75,67,66,€0,27,
,Philadelphia UnionMajor League Soccer,112134,4-2-3-1 Wide,67,68,64,67,€0,29,
,CF MontréalMajor League Soccer,111139,4-2-3-1 Narrow,67,66,67,65,€0,29,
,Portland TimbersMajor League Soccer,111140,4-2-3-1 Wide,67,66,68,66,€0,27,
,Columbus CrewMajor League Soccer,687,4-2-3-1 Wide,67,70,67,65,€0,26,
,DC UnitedMajor League Soccer,688,4-4-2 Flat,67,68,66,65,€0,26,
,Sporting Kansas CityMajor League Soccer,696,4-1-4-1,67,69,67,67,€0,24,
,LA GalaxyMajor League Soccer,697,4-1-4-1,67,69,64,66,€0,27,
,Real Salt LakeMajor League Soccer,111065,4-3-1-2,67,67,65,64,€0,27,
,Vancouver Whitecaps FCMajor League Soccer,101112,4-2-3-1 Wide,67,67,67,62,€0,30,
,San Jose EarthquakesMajor League Soccer,111928,4-1-4-1,66,66,64,64,€0,26,
,New York Red BullsMajor League Soccer,689,4-2-3-1 Wide,66,72,66,63,€0,28,
,New England RevolutionMajor League Soccer,691,4-2-3-1 Wide,66,66,66,67,€0,24,
,Chicago FireMajor League Soccer,693,4-2-3-1 Wide,66,66,67,63,€0,27,
,Colorado RapidsMajor League Soccer,694,4-2-3-1 Wide,66,61,67,64,€0,26,
,FC DallasMajor League Soccer,695,4-2-3-1 Wide,66,67,65,64,€0,24,
,Houston DynamoMajor League Soccer,698,4-1-4-1,66,68,66,65,€0,26,
,New York City FCMajor League Soccer,112828,4-4-2 Flat,66,69,66,62,€0,28,
,Orlando City SCMajor League Soccer,112606,4-2-3-1 Wide,66,62,66,64,€0,30,
,Chivas USAMajor League Soccer,111070,4-4-2 Flat,62,61,62,62,€0,13,
